                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 0.6828,                0.45811,                 1.0835,                  0.955,                0.96066,                0.97105,                0.74659,                0.88943,                0.42667,                 1.2853,             0.00072165,             0.00072165,             0.00072165
                    152,                0.67736,                0.44727,                 1.0676,                0.95956,                0.95329,                0.97829,                0.76241,                 0.8793,                0.42525,                 1.2643,             0.00071424,             0.00071424,             0.00071424
                    153,                0.68033,                0.45759,                 1.0782,                0.95472,                0.95169,                 0.9734,                0.75944,                0.87881,                0.42152,                 1.2631,             0.00070683,             0.00070683,             0.00070683
                    154,                0.66375,                0.44987,                 1.0636,                 0.9571,                0.96122,                0.98073,                0.75826,                0.88327,                0.42064,                 1.2762,             0.00069943,             0.00069943,             0.00069943
                    155,                 0.6861,                0.45352,                 1.0753,                 0.9447,                0.97323,                0.97373,                0.75381,                0.87944,                0.43087,                 1.2767,             0.00069202,             0.00069202,             0.00069202
                    156,                0.66665,                0.45182,                 1.0714,                0.95056,                0.96718,                 0.9796,                 0.7526,                0.87694,                0.41457,                 1.2715,             0.00068462,             0.00068462,             0.00068462
                    157,                  0.662,                0.43836,                 1.0618,                0.96086,                0.97375,                0.98052,                0.76067,                0.86476,                  0.405,                 1.2606,             0.00067723,             0.00067723,             0.00067723
                    158,                0.66965,                0.44598,                 1.0701,                 0.9601,                0.96456,                0.98049,                0.76259,                0.86018,                0.41136,                 1.2572,             0.00066984,             0.00066984,             0.00066984
                    159,                0.67823,                0.45953,                 1.0754,                0.95763,                0.96612,                0.97818,                0.76547,                0.88251,                0.40585,                 1.2798,             0.00066246,             0.00066246,             0.00066246
                    160,                0.67363,                0.45617,                 1.0752,                0.95328,                0.96156,                0.97047,                0.74771,                0.90068,                0.42588,                 1.2775,             0.00065508,             0.00065508,             0.00065508
                    161,                0.67036,                0.44638,                  1.072,                0.96518,                0.96824,                0.98178,                0.76304,                0.87678,                0.41203,                 1.2679,             0.00064771,             0.00064771,             0.00064771
                    162,                0.66327,                 0.4451,                 1.0575,                0.96456,                0.96539,                0.98184,                0.76312,                0.86385,                0.40685,                 1.2462,             0.00064034,             0.00064034,             0.00064034
                    163,                0.65562,                0.43862,                 1.0471,                0.96119,                 0.9685,                0.97959,                0.76338,                0.87516,                0.41251,                 1.2637,             0.00063299,             0.00063299,             0.00063299
                    164,                0.66909,                0.44216,                 1.0595,                0.96814,                0.95938,                0.97885,                0.75962,                0.86581,                0.41182,                 1.2537,             0.00062565,             0.00062565,             0.00062565
                    165,                0.65617,                0.44579,                 1.0607,                0.96521,                0.97243,                0.97989,                0.76603,                0.86248,                0.40753,                 1.2578,             0.00061831,             0.00061831,             0.00061831
                    166,                0.64234,                0.42508,                 1.0471,                0.96306,                  0.963,                0.97912,                0.76427,                 0.8651,                0.40887,                 1.2494,             0.00061099,             0.00061099,             0.00061099
                    167,                0.66212,                0.44208,                 1.0625,                0.95924,                0.96842,                0.98109,                0.76634,                0.86157,                0.40927,                 1.2625,             0.00060368,             0.00060368,             0.00060368
                    168,                0.65553,                0.44068,                 1.0578,                0.96878,                0.96743,                0.97967,                0.76838,                0.84714,                0.40006,                 1.2537,             0.00059638,             0.00059638,             0.00059638
                    169,                0.65233,                 0.4406,                 1.0442,                0.97375,                0.95833,                0.98199,                0.77064,                0.85143,                 0.4087,                 1.2515,              0.0005891,              0.0005891,              0.0005891
                    170,                0.63743,                0.43384,                 1.0434,                 0.9561,                0.97004,                0.97768,                0.76449,                0.85542,                0.40811,                 1.2543,             0.00058183,             0.00058183,             0.00058183
                    171,                0.64595,                0.43815,                 1.0432,                0.95612,                0.97641,                0.97918,                 0.7658,                0.85447,                0.40113,                 1.2611,             0.00057458,             0.00057458,             0.00057458
                    172,                0.66518,                0.45232,                 1.0692,                0.96299,                0.96533,                0.98194,                0.76612,                0.86236,                0.41381,                 1.2658,             0.00056734,             0.00056734,             0.00056734
                    173,                0.63942,                0.42934,                 1.0528,                0.96143,                0.96461,                0.98176,                0.76166,                0.87166,                0.40726,                 1.2718,             0.00056012,             0.00056012,             0.00056012
                    174,                0.64237,                0.42871,                 1.0508,                0.96644,                0.96516,                 0.9778,                0.76189,                 0.8622,                0.41814,                 1.2608,             0.00055292,             0.00055292,             0.00055292
                    175,                0.63415,                0.42601,                 1.0441,                0.96695,                0.96694,                0.97892,                0.76313,                0.87468,                0.41355,                 1.2765,             0.00054573,             0.00054573,             0.00054573
                    176,                0.63498,                0.43058,                 1.0398,                0.96661,                0.97226,                0.98089,                0.76888,                0.84718,                0.39943,                 1.2602,             0.00053857,             0.00053857,             0.00053857
                    177,                0.63247,                0.43067,                 1.0532,                0.96317,                0.96709,                0.97854,                0.76356,                0.86846,                0.40302,                 1.2791,             0.00053142,             0.00053142,             0.00053142
                    178,                0.61702,                0.42061,                 1.0359,                0.95634,                0.95595,                0.97731,                0.76418,                0.87899,                0.41529,                 1.2816,              0.0005243,              0.0005243,              0.0005243
                    179,                 0.6419,                0.42912,                 1.0508,                0.94698,                0.97002,                0.97594,                0.76342,                0.86393,                 0.4124,                 1.2724,              0.0005172,              0.0005172,              0.0005172
                    180,                0.63773,                0.42703,                 1.0556,                0.95534,                0.96625,                0.97974,                0.76332,                0.87532,                0.41797,                 1.2637,             0.00051012,             0.00051012,             0.00051012
                    181,                0.64121,                0.42991,                 1.0506,                0.96209,                 0.9546,                 0.9732,                0.76608,                0.85899,                0.41054,                 1.2616,             0.00050306,             0.00050306,             0.00050306
                    182,                0.64077,                0.42271,                   1.05,                0.95282,                0.96962,                  0.977,                0.76499,                 0.8663,                 0.4102,                 1.2656,             0.00049603,             0.00049603,             0.00049603
                    183,                0.62756,                0.42102,                 1.0382,                0.95461,                0.97013,                0.97906,                0.76734,                0.86152,                0.40755,                 1.2579,             0.00048902,             0.00048902,             0.00048902
                    184,                0.62247,                0.41559,                 1.0464,                0.96187,                0.97334,                0.98193,                0.77193,                0.87586,                0.40909,                 1.2674,             0.00048204,             0.00048204,             0.00048204
                    185,                0.62286,                 0.4195,                 1.0376,                0.96735,                0.96943,                0.98055,                0.76109,                0.88136,                0.41432,                 1.2869,             0.00047508,             0.00047508,             0.00047508
                    186,                0.62336,                0.42074,                 1.0393,                0.97349,                 0.9644,                0.98033,                0.76436,                0.85642,                0.40425,                 1.2604,             0.00046815,             0.00046815,             0.00046815
                    187,                0.62172,                0.43064,                 1.0392,                0.96669,                0.96715,                0.97775,                0.76559,                0.86092,                0.40132,                 1.2668,             0.00046125,             0.00046125,             0.00046125
                    188,                0.61156,                0.41196,                 1.0293,                0.95443,                0.97506,                0.97853,                0.76347,                0.86156,                0.40312,                 1.2693,             0.00045438,             0.00045438,             0.00045438
                    189,                0.60928,                0.41052,                 1.0286,                0.96426,                0.97043,                0.97787,                0.76606,                0.86642,                0.40298,                 1.2712,             0.00044753,             0.00044753,             0.00044753
                    190,                0.60694,                 0.4151,                 1.0366,                0.96448,                0.96944,                0.97927,                0.76046,                 0.8651,                0.40341,                 1.2704,             0.00044072,             0.00044072,             0.00044072
                    191,                0.61022,                0.41705,                 1.0312,                0.96201,                0.97829,                0.98144,                 0.7606,                0.86067,                0.40637,                 1.2749,             0.00043394,             0.00043394,             0.00043394
                    192,                0.61213,                0.41736,                 1.0346,                0.95364,                0.97366,                 0.9762,                 0.7614,                 0.8695,                0.40687,                   1.28,             0.00042719,             0.00042719,             0.00042719
                    193,                0.61546,                0.41173,                 1.0292,                 0.9612,                 0.9648,                0.97824,                0.75895,                0.87283,                0.41019,                 1.2938,             0.00042047,             0.00042047,             0.00042047
                    194,                0.60352,                0.41057,                  1.034,                0.95242,                0.97565,                0.97706,                0.76021,                0.87242,                0.41114,                 1.2824,             0.00041378,             0.00041378,             0.00041378
                    195,                0.60752,                0.40901,                 1.0313,                0.95481,                0.96909,                0.98035,                0.76608,                0.87495,                0.41011,                  1.282,             0.00040713,             0.00040713,             0.00040713
                    196,                0.59979,                0.40478,                 1.0254,                0.95444,                0.96986,                0.97533,                0.76014,                0.87878,                0.40511,                 1.2886,             0.00040051,             0.00040051,             0.00040051
                    197,                0.59155,                0.39814,                 1.0201,                 0.9575,                0.97267,                0.97922,                0.76595,                0.87272,                0.40287,                 1.2917,             0.00039393,             0.00039393,             0.00039393
                    198,                0.59302,                0.40337,                 1.0191,                0.96737,                  0.966,                0.97642,                0.76394,                0.86416,                0.40338,                 1.2792,             0.00038738,             0.00038738,             0.00038738
                    199,                 0.5968,                0.39964,                 1.0208,                 0.9677,                0.96904,                0.97988,                  0.768,                 0.8504,                0.40254,                 1.2766,             0.00038087,             0.00038087,             0.00038087
                    200,                0.59227,                0.39946,                 1.0243,                0.95611,                0.96692,                0.97759,                0.76567,                0.86532,                0.40238,                 1.2742,              0.0003744,              0.0003744,              0.0003744
                    201,                0.60018,                0.40052,                 1.0223,                0.95787,                0.97789,                0.98269,                0.77558,                0.85252,                0.39852,                 1.2632,             0.00036797,             0.00036797,             0.00036797
                    202,                0.59054,                0.39428,                  1.027,                0.96459,                0.96562,                0.97702,                0.76883,                0.84131,                0.40754,                 1.2604,             0.00036157,             0.00036157,             0.00036157
                    203,                0.59469,                0.39838,                 1.0238,                0.95316,                0.97432,                0.97906,                0.77491,                0.83547,                0.39215,                 1.2583,             0.00035522,             0.00035522,             0.00035522
                    204,                  0.584,                0.39465,                 1.0153,                0.95277,                0.97761,                0.98004,                0.76955,                0.83505,                0.39299,                 1.2623,              0.0003489,              0.0003489,              0.0003489
                    205,                0.58328,                0.39066,                 1.0209,                0.96396,                0.96566,                0.97606,                0.77358,                0.83707,                0.38537,                 1.2616,             0.00034263,             0.00034263,             0.00034263
                    206,                0.58935,                0.40172,                 1.0182,                0.96576,                0.97068,                0.97929,                0.77355,                0.84493,                0.39447,                  1.263,             0.00033639,             0.00033639,             0.00033639
                    207,                0.58351,                0.39192,                 1.0189,                0.96232,                0.96974,                0.97922,                0.77135,                0.85175,                0.38968,                 1.2708,              0.0003302,              0.0003302,              0.0003302
                    208,                0.58124,                0.39244,                 1.0141,                0.96921,                0.96755,                0.98202,                0.77248,                0.84703,                0.39198,                 1.2678,             0.00032405,             0.00032405,             0.00032405
                    209,                0.58789,                0.40195,                 1.0229,                0.96074,                0.98169,                 0.9794,                0.77033,                0.84262,                0.38462,                  1.266,             0.00031795,             0.00031795,             0.00031795
                    210,                0.58259,                0.40418,                 1.0277,                0.96473,                0.97651,                0.98155,                 0.7782,                0.84811,                0.38691,                 1.2699,             0.00031189,             0.00031189,             0.00031189
                    211,                0.58303,                0.39266,                 1.0209,                0.96691,                0.97073,                0.97873,                0.77498,                0.84831,                0.39148,                 1.2589,             0.00030587,             0.00030587,             0.00030587
                    212,                0.58332,                0.39814,                 1.0216,                0.96556,                0.97312,                 0.9773,                0.77638,                0.83037,                 0.3912,                 1.2421,              0.0002999,              0.0002999,              0.0002999
                    213,                0.57561,                0.39196,                 1.0163,                0.96192,                0.97993,                  0.983,                0.78067,                0.83859,                0.38509,                 1.2569,             0.00029398,             0.00029398,             0.00029398
                    214,                0.57772,                0.39669,                 1.0182,                0.95747,                0.97783,                0.97862,                 0.7749,                0.84164,                0.39034,                 1.2585,              0.0002881,              0.0002881,              0.0002881
                    215,                0.58025,                0.39328,                  1.013,                0.96645,                0.97277,                0.98152,                0.77234,                0.84781,                0.39277,                  1.268,             0.00028227,             0.00028227,             0.00028227
                    216,                0.56528,                0.38635,                0.99614,                0.97955,                0.96521,                0.98015,                  0.775,                0.84062,                0.39067,                 1.2606,             0.00027649,             0.00027649,             0.00027649
                    217,                0.56653,                0.38345,                 1.0053,                0.97018,                0.98085,                0.98301,                0.77603,                0.84889,                0.38571,                 1.2668,             0.00027076,             0.00027076,             0.00027076
                    218,                0.57123,                0.39105,                  1.014,                0.96462,                0.97058,                0.97823,                 0.7725,                0.85016,                0.38753,                 1.2787,             0.00026508,             0.00026508,             0.00026508
                    219,                0.56999,                 0.3932,                 1.0082,                0.97321,                0.96356,                0.98234,                0.77145,                0.85314,                0.39013,                 1.2829,             0.00025944,             0.00025944,             0.00025944
                    220,                0.56878,                0.38328,                  1.009,                0.96808,                0.97579,                0.97947,                0.77195,                0.85599,                0.38819,                 1.2813,             0.00025386,             0.00025386,             0.00025386
                    221,                0.57076,                0.39029,                 1.0128,                0.97164,                0.97092,                0.97953,                0.77876,                0.84031,                0.38473,                 1.2672,             0.00024833,             0.00024833,             0.00024833
                    222,                0.56493,                0.37986,                 1.0071,                0.97399,                 0.9744,                0.98292,                0.77566,                0.84721,                0.38178,                 1.2655,             0.00024285,             0.00024285,             0.00024285
                    223,                0.56078,                0.38411,                 1.0054,                0.97189,                0.96768,                0.98084,                0.77883,                 0.8412,                0.38227,                 1.2663,             0.00023743,             0.00023743,             0.00023743
                    224,                0.56801,                0.39028,                 1.0048,                0.97198,                0.97652,                0.98623,                0.77517,                0.85633,                0.38752,                 1.2836,             0.00023205,             0.00023205,             0.00023205
                    225,                0.55895,                0.38054,                 1.0054,                0.96489,                0.97483,                0.98395,                 0.7786,                0.84804,                0.38113,                 1.2727,             0.00022673,             0.00022673,             0.00022673
                    226,                0.57021,                0.38356,                 1.0166,                0.95939,                0.97823,                0.98131,                0.77655,                0.84945,                0.38217,                  1.273,             0.00022147,             0.00022147,             0.00022147
                    227,                0.56375,                0.38877,                 0.9976,                0.96846,                0.96823,                0.97804,                0.78022,                 0.8405,                0.38043,                 1.2685,             0.00021626,             0.00021626,             0.00021626
                    228,                0.55378,                0.38015,                  1.001,                0.96915,                0.97021,                0.98068,                0.77644,                0.84067,                0.38198,                 1.2676,              0.0002111,              0.0002111,              0.0002111
                    229,                0.55452,                0.37659,                 1.0031,                0.95934,                0.97423,                 0.9803,                0.77423,                0.84754,                0.38645,                  1.277,             0.00020601,             0.00020601,             0.00020601
                    230,                0.55523,                0.37603,                0.99644,                0.95605,                0.97829,                0.98063,                0.77598,                0.84305,                0.38513,                 1.2727,             0.00020096,             0.00020096,             0.00020096
                    231,                0.57238,                0.38436,                 1.0083,                0.97222,                0.96844,                0.98129,                0.78006,                0.83888,                0.37847,                 1.2669,             0.00019598,             0.00019598,             0.00019598
                    232,                0.56136,                 0.3927,                 1.0164,                0.96229,                 0.9723,                0.97959,                0.77542,                0.84792,                 0.3842,                 1.2724,             0.00019105,             0.00019105,             0.00019105
                    233,                0.56629,                0.38785,                 1.0033,                0.96781,                0.97179,                0.98197,                0.77705,                0.83965,                 0.3798,                  1.267,             0.00018618,             0.00018618,             0.00018618
                    234,                0.55046,                0.37414,                0.99978,                0.96202,                0.97321,                 0.9812,                0.77694,                0.84092,                0.37804,                 1.2682,             0.00018137,             0.00018137,             0.00018137
                    235,                0.55205,                 0.3794,                 1.0001,                0.95763,                0.96969,                0.98062,                0.77626,                0.84177,                0.37859,                 1.2693,             0.00017662,             0.00017662,             0.00017662
                    236,                0.54296,                0.36807,                0.99594,                0.96901,                0.96629,                0.98149,                0.77888,                0.84981,                0.38278,                  1.275,             0.00017193,             0.00017193,             0.00017193
                    237,                0.55327,                0.37768,                 1.0071,                0.96786,                0.96787,                0.97935,                0.77282,                0.84782,                0.38453,                 1.2783,              0.0001673,              0.0001673,              0.0001673
                    238,                 0.5528,                0.38419,                0.99973,                0.97015,                0.97075,                0.97913,                 0.7773,                0.83864,                0.37777,                 1.2732,             0.00016272,             0.00016272,             0.00016272
                    239,                0.54771,                0.37006,                  0.998,                0.96337,                0.97297,                0.97859,                 0.7792,                0.83971,                0.38068,                 1.2727,             0.00015822,             0.00015822,             0.00015822
                    240,                0.55067,                0.37916,                 1.0087,                0.96841,                0.96927,                0.97989,                0.77747,                0.83889,                0.37636,                 1.2689,             0.00015377,             0.00015377,             0.00015377
                    241,                0.54387,                0.36792,                0.99395,                0.96134,                0.97241,                 0.9795,                 0.7782,                0.82798,                0.38068,                 1.2591,             0.00014938,             0.00014938,             0.00014938
                    242,                  0.551,                0.37301,                 1.0062,                0.96835,                0.96034,                0.97586,                0.77279,                0.84381,                0.38662,                 1.2727,             0.00014506,             0.00014506,             0.00014506
                    243,                0.54224,                 0.3693,                 0.9915,                0.96598,                0.96609,                0.97829,                0.77848,                0.83295,                 0.3845,                 1.2643,              0.0001408,              0.0001408,              0.0001408
                    244,                0.54087,                0.37131,                0.99878,                0.96558,                0.96586,                0.97739,                0.77583,                0.84123,                0.38925,                  1.269,             0.00013661,             0.00013661,             0.00013661
                    245,                0.53448,                0.36446,                0.99646,                 0.9635,                0.96891,                0.97743,                 0.7751,                 0.8406,                0.38997,                 1.2657,             0.00013247,             0.00013247,             0.00013247
                    246,                0.54681,                 0.3771,                 1.0028,                0.95887,                0.97224,                0.97812,                0.77734,                0.83264,                0.38867,                 1.2608,             0.00012841,             0.00012841,             0.00012841
                    247,                0.54134,                 0.3726,                 1.0014,                0.96887,                0.96052,                0.97745,                0.77679,                0.83434,                0.38604,                 1.2635,             0.00012441,             0.00012441,             0.00012441
                    248,                0.54409,                0.37327,                0.99736,                0.95617,                0.97112,                0.97566,                0.77537,                0.83796,                 0.3875,                 1.2625,             0.00012047,             0.00012047,             0.00012047
                    249,                0.55624,                0.37773,                0.99839,                0.95944,                 0.9724,                0.97864,                0.77513,                0.83508,                0.38404,                 1.2712,              0.0001166,              0.0001166,              0.0001166
                    250,                 0.5463,                0.37267,                0.99859,                0.95846,                0.97123,                  0.977,                0.77554,                0.84229,                 0.3807,                 1.2787,             0.00011279,             0.00011279,             0.00011279
                    251,                0.53858,                0.37076,                 0.9898,                0.96207,                0.96738,                 0.9764,                0.77741,                0.83854,                0.38489,                 1.2733,             0.00010906,             0.00010906,             0.00010906
                    252,                0.55418,                0.37834,                 1.0039,                0.96717,                0.96163,                0.97751,                0.77701,                0.83657,                0.38514,                 1.2726,             0.00010539,             0.00010539,             0.00010539
                    253,                0.54308,                0.37234,                 1.0018,                 0.9653,                0.96275,                0.97534,                0.77644,                0.84272,                0.38795,                 1.2821,             0.00010179,             0.00010179,             0.00010179
                    254,                0.53605,                0.37197,                0.99081,                 0.9649,                0.96331,                0.97821,                0.77807,                0.83942,                0.38687,                 1.2789,             9.8251e-05,             9.8251e-05,             9.8251e-05
                    255,                0.52901,                0.37171,                 0.9975,                0.96695,                0.96183,                0.97807,                0.77751,                0.83645,                0.38653,                 1.2795,             9.4784e-05,             9.4784e-05,             9.4784e-05
                    256,                0.53382,                0.36791,                 0.9911,                0.96207,                0.96629,                0.97776,                0.77939,                0.83683,                0.38529,                 1.2761,             9.1387e-05,             9.1387e-05,             9.1387e-05
                    257,                 0.5279,                0.36656,                 0.9846,                 0.9575,                0.97212,                0.97812,                0.77793,                0.84131,                0.38831,                 1.2852,             8.8059e-05,             8.8059e-05,             8.8059e-05
                    258,                0.53847,                0.37284,                0.99496,                0.96647,                0.96647,                0.97948,                0.77836,                0.84349,                  0.385,                 1.2832,               8.48e-05,               8.48e-05,               8.48e-05
                    259,                0.53623,                0.36771,                0.99193,                0.96003,                0.96913,                0.97827,                0.77767,                0.84159,                0.38731,                 1.2815,             8.1611e-05,             8.1611e-05,             8.1611e-05
                    260,                0.54147,                0.36957,                0.99698,                0.96512,                0.96402,                0.97857,                0.78285,                0.83445,                0.38364,                  1.275,             7.8492e-05,             7.8492e-05,             7.8492e-05
                    261,                0.52408,                0.36433,                0.98118,                0.96594,                0.96816,                0.97886,                0.78084,                0.83531,                 0.3852,                 1.2762,             7.5444e-05,             7.5444e-05,             7.5444e-05
                    262,                 0.5227,                0.35568,                0.98797,                0.96291,                0.96629,                0.97858,                0.77913,                0.84225,                0.38354,                 1.2821,             7.2467e-05,             7.2467e-05,             7.2467e-05
                    263,                0.51962,                0.35692,                0.97991,                0.96487,                 0.9683,                0.97914,                0.77825,                0.84134,                0.38356,                 1.2824,              6.956e-05,              6.956e-05,              6.956e-05
                    264,                0.52914,                0.36028,                0.98254,                0.96536,                0.97156,                0.97868,                0.77898,                0.84161,                0.38561,                 1.2788,             6.6726e-05,             6.6726e-05,             6.6726e-05
                    265,                0.53168,                0.36608,                0.99134,                0.96451,                0.97058,                 0.9801,                0.77969,                0.83589,                0.38621,                 1.2745,             6.3963e-05,             6.3963e-05,             6.3963e-05
                    266,                0.52614,                 0.3579,                0.98503,                0.96675,                0.96656,                0.97901,                0.77879,                0.83546,                0.37958,                 1.2793,             6.1272e-05,             6.1272e-05,             6.1272e-05
                    267,                0.52423,                0.35837,                0.98975,                0.96495,                0.96629,                0.97895,                0.77651,                0.84245,                0.38096,                 1.2852,             5.8654e-05,             5.8654e-05,             5.8654e-05
                    268,                0.53252,                0.36276,                0.99212,                0.96591,                0.96448,                0.97858,                 0.7774,                0.84105,                0.38094,                 1.2846,             5.6108e-05,             5.6108e-05,             5.6108e-05
                    269,                0.53667,                0.37014,                0.99524,                 0.9664,                0.96417,                0.97869,                0.77562,                0.84171,                0.38444,                  1.285,             5.3636e-05,             5.3636e-05,             5.3636e-05
                    270,                0.52496,                0.36487,                0.98063,                0.96862,                0.96297,                0.97903,                0.77829,                  0.837,                0.38671,                 1.2792,             5.1236e-05,             5.1236e-05,             5.1236e-05
                    271,                0.52327,                0.36162,                0.98811,                0.96731,                0.96141,                0.97828,                0.77677,                0.83706,                0.38396,                 1.2791,              4.891e-05,              4.891e-05,              4.891e-05
                    272,                0.52565,                 0.3641,                0.98243,                0.96707,                0.96629,                0.97915,                0.77799,                0.83691,                0.38178,                 1.2779,             4.6658e-05,             4.6658e-05,             4.6658e-05
                    273,                0.52593,                0.36471,                0.99094,                0.96806,                0.96919,                0.97982,                0.78097,                0.83845,                0.38284,                 1.2791,              4.448e-05,              4.448e-05,              4.448e-05
                    274,                0.51594,                0.35643,                0.97695,                0.97107,                0.96921,                0.97986,                0.78322,                0.83786,                0.38306,                 1.2802,             4.2376e-05,             4.2376e-05,             4.2376e-05
                    275,                0.52094,                0.35463,                0.98322,                0.96828,                0.96778,                0.97956,                0.78171,                0.83929,                0.38469,                 1.2796,             4.0347e-05,             4.0347e-05,             4.0347e-05
                    276,                0.52809,                0.36303,                0.98572,                0.96778,                0.96629,                0.97938,                0.78108,                0.83803,                0.38412,                 1.2803,             3.8393e-05,             3.8393e-05,             3.8393e-05
                    277,                0.52152,                0.35792,                0.99371,                0.96925,                0.96652,                0.97929,                0.77909,                0.83852,                 0.3847,                 1.2819,             3.6513e-05,             3.6513e-05,             3.6513e-05
                    278,                0.52543,                0.36436,                0.98576,                0.96763,                 0.9692,                0.97911,                 0.7795,                0.83889,                0.38728,                 1.2839,             3.4708e-05,             3.4708e-05,             3.4708e-05
                    279,                0.52803,                0.36137,                0.98853,                 0.9697,                0.96768,                0.97892,                 0.7808,                0.83749,                0.38802,                 1.2819,             3.2979e-05,             3.2979e-05,             3.2979e-05
                    280,                0.51621,                0.35942,                0.98452,                0.97244,                0.96722,                0.97881,                0.77982,                0.83778,                0.38535,                   1.28,             3.1325e-05,             3.1325e-05,             3.1325e-05
                    281,                0.52447,                0.36447,                 0.9939,                0.96923,                0.96778,                0.97905,                0.78073,                0.83682,                0.38381,                 1.2778,             2.9747e-05,             2.9747e-05,             2.9747e-05
                    282,                0.53048,                0.36117,                 0.9903,                0.96692,                0.96778,                0.97891,                0.77989,                0.83754,                0.38672,                  1.277,             2.8245e-05,             2.8245e-05,             2.8245e-05
                    283,                0.52117,                0.36227,                0.98931,                0.97138,                0.96662,                0.97928,                0.77736,                0.83778,                0.38539,                 1.2773,             2.6819e-05,             2.6819e-05,             2.6819e-05
                    284,                0.52286,                0.36376,                0.98473,                0.97287,                0.96762,                 0.9793,                0.77737,                0.84144,                0.38666,                 1.2806,             2.5469e-05,             2.5469e-05,             2.5469e-05
                    285,                  0.519,                0.35741,                0.98509,                 0.9686,                0.96778,                0.97877,                0.77906,                0.83972,                0.38561,                 1.2788,             2.4196e-05,             2.4196e-05,             2.4196e-05
                    286,                0.51862,                  0.355,                0.98256,                 0.9726,                0.96629,                0.97932,                0.77901,                0.83764,                0.38238,                 1.2768,             2.2999e-05,             2.2999e-05,             2.2999e-05
                    287,                0.51859,                0.35836,                0.98265,                0.96916,                0.96629,                0.97873,                0.77721,                0.83834,                0.38518,                 1.2768,             2.1878e-05,             2.1878e-05,             2.1878e-05
                    288,                0.51688,                0.35742,                0.98611,                0.97023,                0.96629,                 0.9786,                0.77725,                0.84099,                0.38379,                 1.2788,             2.0835e-05,             2.0835e-05,             2.0835e-05
                    289,                0.52621,                0.35901,                0.98241,                0.96992,                0.96526,                0.97826,                0.78028,                0.83331,                0.38493,                 1.2736,             1.9868e-05,             1.9868e-05,             1.9868e-05
                    290,                0.51622,                0.35607,                0.97756,                0.97039,                0.96629,                0.97924,                0.77851,                0.83635,                0.38718,                 1.2776,             1.8978e-05,             1.8978e-05,             1.8978e-05
                    291,                0.50267,                0.31833,                0.99142,                0.96722,                0.96267,                 0.9772,                0.77282,                0.83712,                0.39186,                 1.2846,             1.8165e-05,             1.8165e-05,             1.8165e-05
                    292,                0.50411,                0.32165,                0.97621,                 0.9632,                0.96331,                0.97499,                0.76834,                0.83986,                0.39486,                 1.2854,             1.7429e-05,             1.7429e-05,             1.7429e-05
                    293,                0.50422,                0.31852,                0.98968,                0.96864,                0.95704,                0.97573,                0.77148,                0.83832,                0.39097,                 1.2816,             1.6771e-05,             1.6771e-05,             1.6771e-05
                    294,                0.49158,                0.30563,                0.97004,                0.97296,                0.95572,                0.97611,                0.77246,                0.83605,                0.39178,                 1.2801,              1.619e-05,              1.619e-05,              1.619e-05
                    295,                0.49627,                0.31533,                0.97832,                0.96694,                0.96629,                 0.9766,                0.77369,                0.83745,                0.38994,                 1.2801,             1.5686e-05,             1.5686e-05,             1.5686e-05
                    296,                0.47933,                0.31055,                0.96829,                0.96821,                0.96629,                 0.9767,                0.77416,                0.83466,                 0.3877,                 1.2799,             1.5259e-05,             1.5259e-05,             1.5259e-05
                    297,                0.49609,                0.31581,                0.97854,                0.96624,                0.96368,                0.97585,                0.77342,                0.83491,                0.38763,                 1.2789,              1.491e-05,              1.491e-05,              1.491e-05
                    298,                0.48885,                0.31081,                0.98125,                0.97126,                0.96282,                0.97683,                0.77301,                0.83631,                0.38621,                 1.2804,             1.4639e-05,             1.4639e-05,             1.4639e-05
                    299,                0.47457,                0.30141,                0.96983,                0.97063,                0.96393,                0.97704,                0.77409,                0.83531,                0.38546,                 1.2787,             1.4445e-05,             1.4445e-05,             1.4445e-05
                    300,                0.48445,                0.30663,                0.97135,                0.97235,                0.96549,                0.97685,                 0.7758,                0.83432,                0.38667,                 1.2779,             1.4329e-05,             1.4329e-05,             1.4329e-05
